interaction.id,input,output
707404,707318,707321
729513,729316,729409
703378,703311,703310
703378,703200,703311
724904,724761,724756
721251,721018,720976
700331,700272,700274
700331,700271,700272
723130,723040,723065
722443,721944,722217
720521,720464,720357
722469,721866,722107
724856,724852,724843
703055,702887,702926
703055,702655,702887
707578,707532,707526
707578,707526,707525
708366,708359,708295
708366,708295,708286
709776,709643,709729
709776,709729,709705
730508,730457,730461
705426,705358,705357
705426,705290,705358
702063,702021,702007
702063,702007,702008
708262,708205,708206
708262,708137,708205
704066,703973,704001
704066,704001,704002
732477,732380,732460
721613,721426,721453
703053,702819,702927
703053,702927,702928
721219,721071,721166
702316,702158,702231
702316,702231,702083
708557,708504,708396
708557,708450,708504
717519,716271,716270
717519,715772,716271
740541,740486,740486
734297,734271,734273
736954,736897,736898
708017,707942,707949
708017,707942,707950
708017,707949,707926
708017,707950,707926
728189,728117,728111
703428,703322,703320
703428,703252,703322
738581,738469,738479
738685,738639,738606
701211,701104,701108
701211,701086,701108
701211,701073,701104
701211,701073,701086
702296,702233,702235
702296,702152,702233
702286,702156,702112
702286,702112,702231
722687,722595,722559
729482,729344,729342
727598,727443,727532
717229,715058,715996
717229,715996,715995
721226,721065,721166
726923,726712,726902
716962,716669,715995
716962,714708,716669
722460,722166,722128
705967,705962,705957
705967,705954,705962
706768,706667,706665
706768,706665,706658
720316,720126,720147
721322,720925,721166
720516,720402,720487
710578,710546,710550
710578,710552,710546
706494,706361,706360
706494,706439,706361
712122,712120,712095
712122,711946,712120
738044,737989,737866
717375,716786,715989
717375,716786,716835
717375,715495,716786
727590,727531,727519
705567,705548,705536
705567,705489,705548
739392,739363,739341
704031,703912,703913
704031,703913,703914
727151,727035,727072
733046,732926,732923
717653,716853,716854
717653,716774,716854
717653,714484,716853
717653,714484,716774
726624,726438,726442
706101,706032,706029
706101,706032,706031
706101,706084,706032
738874,738712,738766
738037,737890,737891
734781,734645,734528
729899,729876,729879
720553,720395,720407
706711,706661,706660
706711,706668,706661
704706,704599,704470
704706,704470,704471
727826,727777,727744
717397,716092,716093
717397,715551,716092
720235,719920,719891
708265,708150,708201
708265,708201,708202
717314,716175,715947
717314,716904,715947
717314,715333,716175
717314,715333,716904
739029,738989,738943
707371,707333,707314
707371,707314,707313
725730,725661,725662
701352,701321,701322
701352,701304,701321
710162,710114,710119
710162,710119,710142
705401,705324,705345
705401,705246,705324
710586,710550,710551
710586,710552,710550
730822,730700,730753
730829,730689,730725
736373,736307,736351
700193,700005,700140
700193,700140,700124
700193,700140,700167
707416,707326,707302
707416,707302,707301
707372,707333,707314
707372,707314,707313
709142,708907,708908
709142,708973,708907
721171,721143,721124
717088,714888,716400
717088,716400,716438
722457,721884,721883
717062,716516,716517
717062,714855,716516
731872,731829,731860
727806,727768,727769
728824,728763,728767
717436,716118,716119
717436,715671,716118
704672,704417,704434
704672,704490,704417
736000,735913,735912
717080,716526,716529
717080,715893,716526
738575,738510,738550
701265,701089,701090
701265,701067,701089
716964,714459,716503
716964,716503,716669
728192,728142,728136
722685,722595,722564
728704,728649,728595
724707,724649,724645
717474,716160,716146
717474,715723,716160
733529,733505,733485
717494,716356,716357
717494,714508,716356
701234,701072,701099
701234,701099,701098
739953,739849,739842
711872,711784,711727
711872,711727,711726
700914,700786,700880
700914,700880,700885
700914,700880,700870
735761,735720,735671
711411,711406,711309
711411,711309,711310
709087,708927,708926
709087,708878,708927
709111,708902,708925
709111,708878,708902
701880,701828,701846
701880,701810,701828
717157,716265,716264
717157,714978,716265
717157,714978,716266
717157,716266,716264
717674,715992,716899
717674,714475,715992
720855,720678,720634
717414,716108,716583
717414,715607,716108
717572,716740,716748
717572,716723,716740
701169,701045,701115
701169,701115,701114
706832,706707,706665
706832,706706,706665
706832,706698,706707
706832,706698,706706
738082,737703,737674
734291,734220,734261
703375,703252,703330
703375,703330,703309
701183,701068,701086
701183,701068,701112
701183,701086,701117
701183,701112,701117
717014,716029,716554
717014,715840,716029
718765,718650,718670
730285,730184,730179
730279,730122,730195
726387,726332,726289
722692,722568,722595
726218,726123,726110
710437,710422,710417
710437,710364,710422
721186,721116,721084
706496,706362,706361
706496,706406,706362
703401,703215,703340
703401,703340,703341
709922,709912,709883
709922,709818,709912
708852,708825,708821
708852,708747,708825
727357,727233,727234
726990,726812,726821
706724,706676,706665
706724,706665,706661
701505,701451,701495
701505,701495,701494
709786,709713,709717
709786,709678,709713
712160,712080,711896
712160,712087,712080
709149,708930,708911
709149,708878,708930
701274,701068,701086
701274,701068,701087
701274,701086,701088
701274,701087,701088
735559,735527,735509
730506,730431,730462
728709,728633,728634
725513,725403,725395
701162,701077,701114
701162,701114,701113
717183,716292,716293
717183,715014,716292
717392,715538,716087
717392,716087,716088
701606,701382,701486
701606,701486,701488
701253,701093,701094
701253,701069,701093
736383,736271,736370
736243,736211,736132
732710,732682,732681
708368,708300,708291
708368,708346,708300
700320,700244,700280
700320,700280,700286
709437,709389,709388
709437,709375,709389
735290,735260,735262
712485,712418,712397
712485,712393,712418
727557,727467,727449
718868,718787,718791
727438,727195,727232
726193,726084,726068
721205,721093,721077
729490,729464,729324
712173,711987,711908
712173,711908,711909
704087,703942,703992
704087,703992,703993
707971,707942,707949
707971,707942,707950
707971,707949,707926
707971,707950,707926
736579,736430,736438
710532,710500,710472
710532,710472,710473
709319,709314,709313
709319,709297,709314
717306,715034,716325
717306,716325,716324
718724,718612,718662
717052,714541,715958
717052,715958,716379
733294,733261,733230
720209,720069,720076
704080,703987,704022
704080,704022,704008
732239,731997,731992
730261,730108,730106
701346,701310,701331
701346,701324,701331
701346,701308,701310
701346,701308,701324
739021,738938,738976
701912,701812,701855
701912,701855,701856
722710,722575,722531
717193,715015,716294
717193,716294,716295
739115,739077,739083
728188,728118,728117
709318,709296,709312
709318,709312,709298
731094,730852,730863
708584,708528,708529
708584,708495,708528
709345,709291,709290
709345,709304,709291
728505,728437,728404
736391,736333,736284
703021,702774,702891
703021,702891,702890
730613,730581,730580
728720,728634,728635
710565,710550,710551
710565,710552,710550
725993,725898,725897
728718,728648,728633
707970,707914,707949
707970,707914,707950
707970,707949,707926
707970,707950,707926
728563,728369,728469
709618,709612,709589
709618,709492,709612
726936,726896,726891
709098,708935,708915
709098,708915,708914
703382,703334,703333
703382,703225,703334
710458,710382,710405
710458,710405,710404
703045,702774,702954
703045,702954,702931
722725,722600,722681
717059,716536,716413
717059,714497,716536
721659,721508,721604
723754,723656,723700
701599,701451,701487
701599,701487,701489
709931,709833,709888
709931,709888,709887
706106,706028,706030
706106,705999,706028
717116,716619,716502
717116,714947,716619
738437,738402,738381
738056,737596,737989
706451,706372,706371
706451,706342,706372
718536,718463,718468
717272,715249,716472
717272,716472,716473
701227,701068,701086
701227,701068,701097
701227,701086,701101
701227,701097,701101
738865,738712,738791
701367,701303,701315
701367,701315,701314
700768,700654,700710
700768,700710,700740
703397,703263,703304
703397,703304,703303
717233,716007,716006
717233,715066,716007
731273,731184,731175
720286,720040,720030
735192,735027,735027
721648,721426,721420
712117,712101,711922
712117,711949,712101
711161,711097,710876
711161,710876,710875
708859,708787,708829
708859,708829,708830
722703,722681,722531
728536,728500,728380
722406,722372,722346
701561,701470,701469
701561,701379,701470
736956,736895,736766
717152,714690,716259
717152,716259,716258
712153,712080,712078
712153,711956,712080
720253,719887,720170
710841,710708,710768
710841,710750,710708
700925,700871,700898
700925,700829,700871
712146,712031,712105
712146,712105,712007
732732,732671,732666
722939,722922,722816
732872,732815,732787
707890,707775,707833
707890,707833,707832
706315,706268,706275
706315,706162,706268
729144,729005,728960
732242,731982,731992
738590,738502,738524
717249,714580,715978
717249,715978,715976
738297,738273,738267
706752,706707,706665
706752,706706,706665
706752,706698,706707
706752,706698,706706
717027,716488,715960
717027,714788,716488
727332,727264,727265
728046,727882,727905
732487,732418,732401
702298,702238,702093
702298,702179,702238
706114,706069,706049
706114,706049,706056
710867,710720,710721
710867,710787,710720
706506,706364,706363
706506,706412,706364
710859,710785,710708
710859,710708,710769
739647,739611,739609
726952,726841,726861
723735,723521,723717
727133,727041,727094
738009,737621,737714
739306,739210,739282
717461,716146,716147
717461,715719,716146
717250,713423,715976
717250,715220,713423
730089,730005,730029
723122,723042,722980
711264,711215,711217
711264,711238,711215
717598,715229,716509
717598,716509,716510
707898,707843,707844
707898,707790,707843
728842,728810,728724
720562,720471,720465
740793,740733,740764
729499,729322,729315
717188,716310,716311
717188,715018,716310
721650,721420,721427
708270,708212,708195
708270,708166,708212
710860,710708,710769
710860,710750,710708
730489,730448,730449
718721,718630,718612
735304,735199,735256
701246,701045,701095
701246,701095,701096
709138,708918,708920
709138,708975,708918
735314,735241,735244
732540,732467,732413
718579,718388,718395
736930,736718,736722
729921,729868,729815
731041,730834,730968
720328,719844,720126
710686,710623,710625
710686,710649,710623
730673,730660,730658
717090,714895,716416
717090,716416,716417
738451,738350,738343
740654,740648,740648
736712,736618,736627
709425,709374,709359
709425,709384,709374
717165,714999,716268
717165,716268,716501
717206,715951,716315
717206,715023,715951
725236,725081,725087
703542,703443,703486
703542,703487,703443
722754,722665,722600
716982,716840,716580
716982,714530,716840
726948,726825,726723
701245,701059,701095
701245,701095,701096
727434,727225,727225
720513,720439,720357
720303,720164,719883
709015,708903,708901
709015,708884,708903
709774,709775,709723
709774,709652,709775
729753,729616,729605
728552,728473,728374
709414,709350,709380
709414,709380,709395
718589,718504,718356
727601,727536,727499
709454,709393,709394
709454,709378,709393
712476,712391,712423
712476,712423,712398
706737,706702,706665
709043,708931,708930
709043,708885,708931
701786,701740,701711
701786,701687,701740
722758,722679,722589
706325,706269,706253
706325,706135,706269
733425,733400,733397
731068,730834,730861
709019,708902,708925
709019,708879,708902
728157,728079,728097
729928,729792,729862
721229,721049,721166
737275,737168,737172
700452,700414,700412
700452,700341,700414
711889,711762,711830
711889,711857,711762
718900,718781,718783
721197,721098,721076
701585,701406,701482
701585,701482,701484
733443,733405,733408
703012,702894,702895
703012,702737,702894
717409,715596,716097
717409,715596,717410
717409,716097,716107
717409,717410,716107
708591,708504,708396
708591,708425,708504
708661,708641,708645
708661,708637,708641
719511,719474,719450
718908,718823,718826
727363,727231,727231
717637,716788,716795
717637,716795,716543
704846,704806,704807
704846,704719,704806
720338,720182,720168
728152,728146,728066
727850,727689,727785
720867,720655,720715
708002,707924,707947
708002,707924,707925
708002,707947,707928
708002,707925,707928
710852,710752,710708
710852,710708,710769
710448,710407,710405
710448,710369,710407
728166,728094,728092
704677,704516,704421
704677,704517,704516
717618,716915,716917
717618,714549,716915
