target_id,ensg
ENSG00000231965,ENSG00000231965
ENSG00000270076,ENSG00000270076
LINC00529,ENSG00000236827
RPL19P13,ENSG00000239315
ENSG00000249316,ENSG00000249316
ENSG00000280273,ENSG00000280273
MTMR9,ENSG00000104643
ENSG00000246477,ENSG00000246477
SLC35G5,ENSG00000177710
TDH,ENSG00000154316
TDH-AS1,ENSG00000255020
FAM167A-AS1,ENSG00000184608
RN7SL293P,ENSG00000242483
RNU6-1084P,ENSG00000199368
FAM167A,ENSG00000154319
ENSG00000284957,ENSG00000284957
BLK,ENSG00000136573
ENSG00000269954,ENSG00000269954
LINC00208,ENSG00000170983
ENSG00000286985,ENSG00000286985
GATA4,ENSG00000136574
NEIL2,ENSG00000154328
SUB1P1,ENSG00000227203
FDFT1,ENSG00000079459
ENSG00000255046,ENSG00000255046
CTSB,ENSG00000164733
ENSG00000255144,ENSG00000255144
OR7E158P,ENSG00000254948
OR7E161P,ENSG00000206014
ENSG00000287755,ENSG00000287755
ENSG00000287798,ENSG00000287798
DEFB136,ENSG00000205884
DEFB135,ENSG00000205883
DEFB134,ENSG00000205882
ENSG00000255174,ENSG00000255174
DEFB131E,ENSG00000254507
ENSG00000284610,ENSG00000284610
ENSG00000255016,ENSG00000255016
ENSG00000254817,ENSG00000254817
DEFB131C,ENSG00000254700
DEFB130B,ENSG00000233050
RNA5SP253,ENSG00000252029
ZNF705D,ENSG00000215343
DEFB108D,ENSG00000255544
FAM66D,ENSG00000255052
ENSG00000254923,ENSG00000254923
USP17L7,ENSG00000226430
USP17L2,ENSG00000223443
DEFB109D,ENSG00000254866
FAM90A2P,ENSG00000205879
ALG1L11P,ENSG00000249889
FAM86B1,ENSG00000186523
ENSG00000255495,ENSG00000255495
ENPP7P12,ENSG00000254527
DEFB131D,ENSG00000237215
DEFB130A,ENSG00000232948
RNA5SP254,ENSG00000252535
DEFB108E,ENSG00000254623
ZNF705CP,ENSG00000215339
FAM66A,ENSG00000227888
ENSG00000254423,ENSG00000254423
ENSG00000255556,ENSG00000255556
DEFB109A,ENSG00000242296
ENSG00000270074,ENSG00000270074
FAM90A25P,ENSG00000251402
ALG1L12P,ENSG00000250794
FAM86B2,ENSG00000145002
ENPP7P6,ENSG00000255549
ENSG00000283674,ENSG00000283674
ENSG00000270154,ENSG00000270154
RPS3AP34,ENSG00000242607
ENSG00000255122,ENSG00000255122
ENSG00000284746,ENSG00000284746
ENSG00000284663,ENSG00000284663
RPS3AP35,ENSG00000244289
ENSG00000255253,ENSG00000255253
ENSG00000284724,ENSG00000284724
ENSG00000284613,ENSG00000284613
ENSG00000254581,ENSG00000254581
OR7E8P,ENSG00000177400
OR7E15P,ENSG00000254917
OR7E10P,ENSG00000254724
MIR5692A2,ENSG00000264512
LONRF1,ENSG00000154359
MIR3926-1,ENSG00000266206
MIR3926-2,ENSG00000283523
LINC03019,ENSG00000254813
LINC00681,ENSG00000255494
TRMT9B,ENSG00000250305
ENSG00000251468,ENSG00000251468
RNU6-842P,ENSG00000206996
DLC1,ENSG00000164741
ENSG00000287134,ENSG00000287134
ENSG00000253932,ENSG00000253932
MTND4P7,ENSG00000253257
RNA5SP255,ENSG00000252179
C8orf48,ENSG00000164743
ENSG00000254491,ENSG00000254491
ENSG00000286798,ENSG00000286798
ENSG00000255457,ENSG00000255457
ENSG00000255413,ENSG00000255413
ENSG00000254753,ENSG00000254753
ENSG00000254425,ENSG00000254425
ENSG00000255437,ENSG00000255437
SGCZ,ENSG00000185053
ENSG00000254575,ENSG00000254575
EIF4EP5,ENSG00000214366
RNU7-153P,ENSG00000252264
RNU6-397P,ENSG00000252035
ENSG00000255365,ENSG00000255365
MIR383,ENSG00000199127
ENSG00000255076,ENSG00000255076
ENSG00000249368,ENSG00000249368
TUSC3,ENSG00000104723
ENSG00000248423,ENSG00000248423
PPM1AP1,ENSG00000250483
ENSG00000287476,ENSG00000287476
RPL32P19,ENSG00000226836
ENSG00000253648,ENSG00000253648
MSR1,ENSG00000038945
CCT3P1,ENSG00000253951
MRPL49P2,ENSG00000253934
ENSG00000253496,ENSG00000253496
ENSG00000253184,ENSG00000253184
RN7SL474P,ENSG00000264092
FGF20,ENSG00000078579
ENSG00000289225,ENSG00000289225
MICU3,ENSG00000155970
ENSG00000249258,ENSG00000249258
ENSG00000244113,ENSG00000244113
ZDHHC2,ENSG00000104219
CNOT7,ENSG00000198791
ENSG00000289145,ENSG00000289145
VPS37A,ENSG00000155975
MTMR7,ENSG00000003987
ADAM24P,ENSG00000214607
SLC7A2,ENSG00000003989
ENSG00000279271,ENSG00000279271
ENSG00000280453,ENSG00000280453
SLC7A2-IT1,ENSG00000279903
ENSG00000279932,ENSG00000279932
PDGFRL,ENSG00000104213
ENSG00000277466,ENSG00000277466
ENSG00000287303,ENSG00000287303
MTUS1,ENSG00000129422
MIR548V,ENSG00000265520
ENSG00000253168,ENSG00000253168
RNA5SP256,ENSG00000212280
MTUS1-DT,ENSG00000253944
ENSG00000253671,ENSG00000253671
FGL1,ENSG00000104760
ENSG00000253215,ENSG00000253215
ENSG00000254054,ENSG00000254054
PCM1,ENSG00000078674
ASAH1,ENSG00000104763
ASAH1-AS1,ENSG00000245281
ENSG00000253384,ENSG00000253384
ENSG00000286542,ENSG00000286542
NAT1,ENSG00000171428
MTND4LP26,ENSG00000254015
NATP,ENSG00000253937
ENSG00000244593,ENSG00000244593
ENSG00000285624,ENSG00000285624
ENSG00000271654,ENSG00000271654
NAT2,ENSG00000156006
PSD3,ENSG00000156011
ENSG00000187229,ENSG00000187229
RPL35P6,ENSG00000244018
ENSG00000283402,ENSG00000283402
ENSG00000278886,ENSG00000278886
ENSG00000253335,ENSG00000253335
ENSG00000270255,ENSG00000270255
ENSG00000253557,ENSG00000253557
ENSG00000254242,ENSG00000254242
ENSG00000250316,ENSG00000250316
ENSG00000254201,ENSG00000254201
ENSG00000253280,ENSG00000253280
ENSG00000279919,ENSG00000279919
SH2D4A,ENSG00000104611
ENSG00000279858,ENSG00000279858
CSGALNACT1,ENSG00000147408
ENSG00000253270,ENSG00000253270
INTS10,ENSG00000104613
LPL,ENSG00000175445
ENSG00000253775,ENSG00000253775
RPL30P9,ENSG00000242709
SLC18A1,ENSG00000036565
ATP6V1B2,ENSG00000147416
RNU6-892P,ENSG00000222267
LZTS1,ENSG00000061337
LZTS1-AS1,ENSG00000253733
RNA5SP257,ENSG00000274467
ENSG00000253164,ENSG00000253164
ENSG00000253178,ENSG00000253178
ENSG00000253300,ENSG00000253300
TMEM97P2,ENSG00000253866
ENSG00000254260,ENSG00000254260
ENSG00000254092,ENSG00000254092
LINC03023,ENSG00000253147
LINC02153,ENSG00000253199
ENSG00000254040,ENSG00000254040
ENSG00000280215,ENSG00000280215
ENSG00000286346,ENSG00000286346
ENSG00000254334,ENSG00000254334
GFRA2,ENSG00000168546
OR6R2P,ENSG00000273484
DOK2,ENSG00000147443
XPO7,ENSG00000130227
NPM2,ENSG00000158806
FGF17,ENSG00000158815
DMTN,ENSG00000158856
FHIP2B,ENSG00000158863
NUDT18,ENSG00000275074
HR,ENSG00000168453
HRURF,ENSG00000288677
REEP4,ENSG00000168476
LGI3,ENSG00000168481
SFTPC,ENSG00000168484
BMP1,ENSG00000168487
ENSG00000177725,ENSG00000177725
ENSG00000285881,ENSG00000285881
PHYHIP,ENSG00000168490
MIR320A,ENSG00000208037
POLR3D,ENSG00000168495
PIWIL2-DT,ENSG00000254064
PIWIL2,ENSG00000197181
SLC39A14,ENSG00000104635
ENSG00000241026,ENSG00000241026
RNU6-336P,ENSG00000201761
PPP3CC,ENSG00000120910
ENSG00000251034,ENSG00000251034
BTF3P3,ENSG00000254272
SORBS3,ENSG00000120896
ENSG00000287467,ENSG00000287467
ENSG00000254230,ENSG00000254230
PDLIM2,ENSG00000120913
ENSG00000248235,ENSG00000248235
C8orf58,ENSG00000241852
CCAR2,ENSG00000158941
ENSG00000253200,ENSG00000253200
BIN3,ENSG00000147439
ENSG00000261026,ENSG00000261026
EGR3,ENSG00000179388
ENSG00000253125,ENSG00000253125
ENSG00000289521,ENSG00000289521
ENSG00000287812,ENSG00000287812
PEBP4,ENSG00000134020
ENSG00000248738,ENSG00000248738
ENSG00000253142,ENSG00000253142
RN7SL303P,ENSG00000240116
ENSG00000245025,ENSG00000245025
RHOBTB2,ENSG00000008853
TNFRSF10B,ENSG00000120889
ENSG00000246130,ENSG00000246130
ENSG00000253616,ENSG00000253616
ENSG00000284948,ENSG00000284948
ENSG00000284956,ENSG00000284956
TNFRSF10C,ENSG00000173535
TNFRSF10D,ENSG00000173530
TNFRSF10A-AS1,ENSG00000253930
TNFRSF10A,ENSG00000104689
RPL23AP55,ENSG00000243265
TNFRSF10A-DT,ENSG00000246582
CHMP7,ENSG00000147457
ENSG00000289584,ENSG00000289584
R3HCC1,ENSG00000104679
LOXL2,ENSG00000134013
ENSG00000253837,ENSG00000253837
ENTPD4,ENSG00000197217
ENTPD4-DT,ENSG00000253390
ENSG00000253483,ENSG00000253483
ENSG00000287166,ENSG00000287166
ENSG00000253986,ENSG00000253986
ENSG00000289461,ENSG00000289461
SLC25A37,ENSG00000147454
RNU4-71P,ENSG00000252067
SINHCAFP3,ENSG00000253488
NKX3-1,ENSG00000167034
NKX2-6,ENSG00000180053
ENSG00000253471,ENSG00000253471
ENSG00000254002,ENSG00000254002
ENSG00000271118,ENSG00000271118
ENSG00000207027,ENSG00000207027
STC1,ENSG00000159167
RNU1-148P,ENSG00000207201
ENSG00000253891,ENSG00000253891
ADAM28,ENSG00000042980
ADAM7-AS1,ENSG00000253535
ADAMDEC1,ENSG00000134028
ADAM7,ENSG00000069206
ADAM7-AS2,ENSG00000253643
ENSG00000272163,ENSG00000272163
NEFM,ENSG00000104722
NEFL,ENSG00000277586
MIR6841,ENSG00000283327
ENSG00000272157,ENSG00000272157
ENSG00000253832,ENSG00000253832
ENSG00000288055,ENSG00000288055
ENSG00000253670,ENSG00000253670
ENSG00000287185,ENSG00000287185
DOCK5,ENSG00000147459
ENSG00000284858,ENSG00000284858
MIR6876,ENSG00000274988
GNRH1,ENSG00000147437
ENSG00000253476,ENSG00000253476
KCTD9,ENSG00000104756
CDCA2,ENSG00000184661
ENSG00000289357,ENSG00000289357
ENSG00000253100,ENSG00000253100
ENSG00000253342,ENSG00000253342
ENSG00000285890,ENSG00000285890
ENSG00000254178,ENSG00000254178
EBF2,ENSG00000221818
RNA5SP258,ENSG00000199620
ENSG00000249213,ENSG00000249213
PPP2R2A,ENSG00000221914
SDAD1P1,ENSG00000228451
BNIP3L,ENSG00000104765
ENSG00000253430,ENSG00000253430
DNAJB6P2,ENSG00000251203
ENSG00000254362,ENSG00000254362
PNMA2,ENSG00000240694
DPYSL2,ENSG00000092964
PSME2P5,ENSG00000253208
ADRA1A,ENSG00000120907
ENSG00000240519,ENSG00000240519
COX6B1P4,ENSG00000253813
ENSG00000275115,ENSG00000275115
ENSG00000215288,ENSG00000215288
MIR548H4,ENSG00000221616
ENSG00000253899,ENSG00000253899
ENSG00000253903,ENSG00000253903
ENSG00000253888,ENSG00000253888
STMN4,ENSG00000015592
TRIM35,ENSG00000104228
PTK2B,ENSG00000120899
MIR6842,ENSG00000273836
CHRNA2,ENSG00000120903
EPHX2,ENSG00000120915
ENSG00000289323,ENSG00000289323
GULOP,ENSG00000234770
CLU,ENSG00000120885
MIR6843,ENSG00000284280
SCARA3,ENSG00000168077
RNU6-1086P,ENSG00000222862
ENSG00000253560,ENSG00000253560
ENSG00000279302,ENSG00000279302
MIR3622B,ENSG00000265075
MIR3622A,ENSG00000284351
ENSG00000253875,ENSG00000253875
CCDC25,ENSG00000147419
ESCO2,ENSG00000171320
RNU6-1276P,ENSG00000202242
PBK,ENSG00000168078
ENSG00000253176,ENSG00000253176
SCARA5,ENSG00000168079
MIR4287,ENSG00000265847
ENSG00000253290,ENSG00000253290
ENSG00000253615,ENSG00000253615
ENSG00000253397,ENSG00000253397
NUGGC,ENSG00000189233
ELP3,ENSG00000134014
ENSG00000250516,ENSG00000250516
ENSG00000253907,ENSG00000253907
ENSG00000253690,ENSG00000253690
RPL5P22,ENSG00000239198
PNOC,ENSG00000168081
ZNF395,ENSG00000186918
FBXO16,ENSG00000214050
ENSG00000286804,ENSG00000286804
ENSG00000254370,ENSG00000254370
RNU6-178P,ENSG00000207361
ENSG00000253567,ENSG00000253567
FZD3,ENSG00000104290
MIR4288,ENSG00000265251
RNA5SP259,ENSG00000202411
ENSG00000290005,ENSG00000290005
EXTL3,ENSG00000012232
EXTL3-AS1,ENSG00000246339
INTS9,ENSG00000104299
INTS9-AS1,ENSG00000254034
ENSG00000242958,ENSG00000242958
HMBOX1,ENSG00000147421
HMBOX1-IT1,ENSG00000259196
RNA5SP260,ENSG00000200719
ENSG00000259366,ENSG00000259366
KIF13B,ENSG00000197892
ENSG00000259607,ENSG00000259607
ENSG00000254129,ENSG00000254129
HMGB1P23,ENSG00000253770
ENSG00000288735,ENSG00000288735
DUSP4,ENSG00000120875
ENSG00000285601,ENSG00000285601
ENSG00000260253,ENSG00000260253
ENSG00000253632,ENSG00000253632
ENSG00000288964,ENSG00000288964
LINC02948,ENSG00000253182
ENSG00000280147,ENSG00000280147
RPL17P33,ENSG00000243844
LINC00589,ENSG00000251191
LINC02099,ENSG00000253490
ENSG00000248964,ENSG00000248964
ENSG00000254086,ENSG00000254086
ENSG00000253604,ENSG00000253604
LINC02209,ENSG00000253279
MIR3148,ENSG00000264788
MAP2K1P1,ENSG00000254013
RNU6-1218P,ENSG00000239175
SARAF,ENSG00000133872
ENSG00000272256,ENSG00000272256
ENSG00000289334,ENSG00000289334
LEPROTL1,ENSG00000104660
RPS15AP24,ENSG00000241511
MBOAT4,ENSG00000177669
DCTN6-DT,ENSG00000271869
DCTN6,ENSG00000104671
ENSG00000253708,ENSG00000253708
ENSG00000285669,ENSG00000285669
ENSG00000272375,ENSG00000272375
HSPA8P11,ENSG00000248159
ENSG00000254316,ENSG00000254316
ENSG00000287590,ENSG00000287590
ENSG00000253346,ENSG00000253346
PPIAP84,ENSG00000254152
TUBBP1,ENSG00000127589
RBPMS-AS1,ENSG00000254109
RBPMS,ENSG00000157110
ENSG00000279041,ENSG00000279041
GTF2E2,ENSG00000197265
ENSG00000253112,ENSG00000253112
SMIM18,ENSG00000253457
RNU5A-3P,ENSG00000254172
GSR,ENSG00000104687
UBXN8,ENSG00000104691
HIKESHIP3,ENSG00000271081
PPP2CB,ENSG00000104695
TEX15,ENSG00000133863
ENSG00000253204,ENSG00000253204
ENSG00000253793,ENSG00000253793
PURG,ENSG00000172733
WRN,ENSG00000165392
SUMO2P16,ENSG00000253579
ENSG00000253961,ENSG00000253961
KCTD9P6,ENSG00000229211
ENSG00000253377,ENSG00000253377
ENSG00000254095,ENSG00000254095
ENSG00000253275,ENSG00000253275
ENSG00000287204,ENSG00000287204
RNA5SP261,ENSG00000222468
NRG1,ENSG00000157168
ENSG00000286648,ENSG00000286648
NRG1-IT1,ENSG00000253974
RNA5SP262,ENSG00000252261
RNA5SP263,ENSG00000200246
NRG1-IT3,ENSG00000254049
ENSG00000286131,ENSG00000286131
RNU6-663P,ENSG00000212407
ENSG00000247134,ENSG00000247134
MTND1P6,ENSG00000254346
MTND2P32,ENSG00000254090
RANP9,ENSG00000253393
ENSG00000253993,ENSG00000253993
RNU6-528P,ENSG00000252735
ENSG00000272338,ENSG00000272338
FUT10,ENSG00000172728
ENSG00000254061,ENSG00000254061
TTI2,ENSG00000129696
MAK16,ENSG00000198042
SNORD13,ENSG00000239039
ENSG00000253232,ENSG00000253232
RPL10P18,ENSG00000253995
RNF122,ENSG00000133874
RN7SL621P,ENSG00000240189
DUSP26,ENSG00000133878
ENSG00000253642,ENSG00000253642
BUD31P1,ENSG00000253684
RN7SL457P,ENSG00000263794
VENTXP5,ENSG00000253569
RPL6P22,ENSG00000240738
ENSG00000188512,ENSG00000188512
ENSG00000254194,ENSG00000254194
ENSG00000254302,ENSG00000254302
ENSG00000253108,ENSG00000253108
ENSG00000254033,ENSG00000254033
RPL10AP3,ENSG00000215264
LINC01288,ENSG00000254344
ENSG00000243181,ENSG00000243181
ENSG00000287152,ENSG00000287152
UNC5D,ENSG00000156687
ENSG00000279099,ENSG00000279099
LSM12P1,ENSG00000232024
ENSG00000286693,ENSG00000286693
ENSG00000253452,ENSG00000253452
ENSG00000253524,ENSG00000253524
ENSG00000254309,ENSG00000254309
MTCYBP19,ENSG00000253504
MTND6P19,ENSG00000254384
MTND5P41,ENSG00000253685
ENSG00000253610,ENSG00000253610
RNU6-533P,ENSG00000206871
ENSG00000254320,ENSG00000254320
ENSG00000253363,ENSG00000253363
RPL23P10,ENSG00000244708
RNA5SP264,ENSG00000199985
KCNU1,ENSG00000215262
ENSG00000274489,ENSG00000274489
TPT1P8,ENSG00000219491
ENSG00000243503,ENSG00000243503
ENSG00000254038,ENSG00000254038
SMARCE1P4,ENSG00000253650
ENSG00000253123,ENSG00000253123
ENSG00000253746,ENSG00000253746
LINC01605,ENSG00000253161
ENSG00000253388,ENSG00000253388
ENSG00000254111,ENSG00000254111
ENSG00000254290,ENSG00000254290
ENSG00000254306,ENSG00000254306
ENSG00000253344,ENSG00000253344
RNU6-607P,ENSG00000223215
ZNF703,ENSG00000183779
ENSG00000253181,ENSG00000253181
ENSG00000183154,ENSG00000183154
ERLIN2,ENSG00000147475
ENSG00000233170,ENSG00000233170
PLPBP,ENSG00000147471
ADGRA2,ENSG00000020181
BRF2,ENSG00000104221
RAB11FIP1,ENSG00000156675
ENSG00000280064,ENSG00000280064
RN7SL709P,ENSG00000241032
GOT1L1,ENSG00000169154
ENSG00000285880,ENSG00000285880
ADRB3,ENSG00000188778
RPL12P48,ENSG00000270865
EIF4EBP1,ENSG00000187840
ENSG00000260949,ENSG00000260949
ENSG00000286677,ENSG00000286677
ENSG00000272128,ENSG00000272128
ASH2L,ENSG00000129691
RNU6-988P,ENSG00000253437
ENSG00000240015,ENSG00000240015
STAR,ENSG00000147465
ENSG00000253356,ENSG00000253356
LSM1,ENSG00000175324
RNU6-323P,ENSG00000253739
BAG4,ENSG00000156735
ENSG00000248585,ENSG00000248585
ENSG00000285632,ENSG00000285632
DDHD2,ENSG00000085788
PLPP5,ENSG00000147535
NSD3,ENSG00000147548
ENSG00000255487,ENSG00000255487
ENSG00000254898,ENSG00000254898
ENSG00000272092,ENSG00000272092
LETM2,ENSG00000165046
FGFR1,ENSG00000077782
ENSG00000272159,ENSG00000272159
ENSG00000255201,ENSG00000255201
RPS20P22,ENSG00000239218
C8orf86,ENSG00000196166
ENSG00000253361,ENSG00000253361
RNF5P1,ENSG00000253570
ENSG00000289104,ENSG00000289104
ENSG00000254321,ENSG00000254321
TACC1,ENSG00000147526
ENSG00000253586,ENSG00000253586
ENSG00000253829,ENSG00000253829
PLEKHA2,ENSG00000169499
ENSG00000253645,ENSG00000253645
HTRA4,ENSG00000169495
TM2D2,ENSG00000169490
ADAM9,ENSG00000168615
SNORD38D,ENSG00000207199
ADAM32,ENSG00000197140
RPL3P10,ENSG00000243095
ENSG00000253160,ENSG00000253160
ADAM5,ENSG00000196115
ADAM3A,ENSG00000197475
ENSG00000254067,ENSG00000254067
ADAM18,ENSG00000168619
ADAM2,ENSG00000104755
RPL7AP80,ENSG00000253332
ENSG00000253233,ENSG00000253233
IDO1,ENSG00000131203
ENSG00000253939,ENSG00000253939
ENSG00000253838,ENSG00000253838
ENSG00000254287,ENSG00000254287
IDO2,ENSG00000188676
ENSG00000253790,ENSG00000253790
ENSG00000253381,ENSG00000253381
LINC02866,ENSG00000253665
TCIM,ENSG00000176907
ENSG00000254143,ENSG00000254143
SIRLNT,ENSG00000253802
ENSG00000253354,ENSG00000253354
ENSG00000289853,ENSG00000289853
ENSG00000272479,ENSG00000272479
ZMAT4,ENSG00000165061
ENSG00000254383,ENSG00000254383
RNU6-356P,ENSG00000206867
SFRP1,ENSG00000104332
MIR548AO,ENSG00000263372
RPS29P2,ENSG00000239281
ENSG00000253509,ENSG00000253509
RNU6-895P,ENSG00000206852
SNORD65B,ENSG00000238936
ENSG00000253396,ENSG00000253396
GOLGA7,ENSG00000147533
GPAT4-AS1,ENSG00000253133
KRT18P37,ENSG00000253943
GINS4,ENSG00000147536
ENSG00000253174,ENSG00000253174
ENSG00000287535,ENSG00000287535
GPAT4,ENSG00000158669
ENSG00000264578,ENSG00000264578
NKX6-3,ENSG00000165066
ENSG00000289921,ENSG00000289921
ANK1,ENSG00000029534
MIR486-1,ENSG00000274705
MIR486-2,ENSG00000283450
ENSG00000253389,ENSG00000253389
ENSG00000289514,ENSG00000289514
ENSG00000260588,ENSG00000260588
RN7SL149P,ENSG00000241834
KAT6A,ENSG00000083168
ENSG00000238966,ENSG00000238966
ENSG00000244235,ENSG00000244235
ENSG00000253135,ENSG00000253135
ENSG00000271938,ENSG00000271938
ENSG00000289603,ENSG00000289603
ENSG00000261449,ENSG00000261449
AP3M2,ENSG00000070718
PLAT,ENSG00000104368
IKBKB-DT,ENSG00000253408
IKBKB,ENSG00000104365
POLB,ENSG00000070501
RPL5P23,ENSG00000240395
DKK4,ENSG00000104371
VDAC3,ENSG00000078668
SLC20A2,ENSG00000168575
ENSG00000254131,ENSG00000254131
ENSG00000254165,ENSG00000254165
SMIM19,ENSG00000176209
CHRNB3,ENSG00000147432
ENSG00000255101,ENSG00000255101
ENSG00000255361,ENSG00000255361
CHRNA6,ENSG00000147434
THAP1,ENSG00000131931
ENSG00000286837,ENSG00000286837
RNF170,ENSG00000120925
RN7SL806P,ENSG00000242719
MIR4469,ENSG00000284062
HOOK3,ENSG00000168172
ENSG00000254673,ENSG00000254673
FNTA,ENSG00000168522
RNU1-124P,ENSG00000200731
POMK,ENSG00000185900
ENSG00000254198,ENSG00000254198
HGSNAT,ENSG00000165102
VN1R46P,ENSG00000253611
ENSG00000253884,ENSG00000253884
ENSG00000255166,ENSG00000255166
ENSG00000253312,ENSG00000253312
ENSG00000253186,ENSG00000253186
AFG3L2P1,ENSG00000253606
ENSG00000234713,ENSG00000234713
ENSG00000253707,ENSG00000253707
POTEA,ENSG00000188877
RNU6-104P,ENSG00000238509
ENSG00000255497,ENSG00000255497
ENSG00000254342,ENSG00000254342
ENSG00000250637,ENSG00000250637
ENSG00000254069,ENSG00000254069
ENSG00000253319,ENSG00000253319
SNX18P27,ENSG00000253418
ENSG00000254145,ENSG00000254145
CYP4F44P,ENSG00000253748
ENSG00000253195,ENSG00000253195
ENSG00000253845,ENSG00000253845
ENSG00000253198,ENSG00000253198
ENSG00000276685,ENSG00000276685
HSPA8P13,ENSG00000253425
ASNSP1,ENSG00000248498
ENSG00000254070,ENSG00000254070
ASNSP4,ENSG00000251470
ENSG00000228984,ENSG00000228984
TRIM60P15,ENSG00000250857
ENSG00000286484,ENSG00000286484
ENSG00000286554,ENSG00000286554
LINC00293,ENSG00000253314
MTND2P38,ENSG00000253828
MTND1P7,ENSG00000282321
RNU6-656P,ENSG00000252594
MTCYBP20,ENSG00000254118
MTND6P20,ENSG00000254156
ENSG00000253803,ENSG00000253803
ENSG00000253745,ENSG00000253745
ENSG00000253782,ENSG00000253782
MAPK6P4,ENSG00000215179
RN7SKP32,ENSG00000222099
ENSG00000248347,ENSG00000248347
ENSG00000285992,ENSG00000285992
RNU6-819P,ENSG00000200986
RPL10AP2,ENSG00000188873
NDUFA5P12,ENSG00000248531
ENSG00000254348,ENSG00000254348
ENSG00000255366,ENSG00000255366
ATP6V1G1P2,ENSG00000253502
ENSG00000253817,ENSG00000253817
IGLV8OR8-1,ENSG00000215177
SPIDR,ENSG00000164808
ENSG00000290028,ENSG00000290028
ENSG00000253330,ENSG00000253330
ENSG00000269924,ENSG00000269924
ENSG00000251354,ENSG00000251354
ENSG00000254065,ENSG00000254065
RNU6-665P,ENSG00000207369
CEBPD,ENSG00000221869
PRKDC,ENSG00000253729
ENSG00000287959,ENSG00000287959
MCM4,ENSG00000104738
RNU6-519P,ENSG00000222522
UBE2V2,ENSG00000169139
ENSG00000253843,ENSG00000253843
IDI1P2,ENSG00000253654
RNU6-295P,ENSG00000252710
RNA5SP531,ENSG00000277418
ENSG00000289275,ENSG00000289275
RPL29P19,ENSG00000224594
ENSG00000279881,ENSG00000279881
LINC02947,ENSG00000253140
ENSG00000253688,ENSG00000253688
ENSG00000253608,ENSG00000253608
LINC02599,ENSG00000233858
LINC02847,ENSG00000253702
ENSG00000253455,ENSG00000253455
ENSG00000253892,ENSG00000253892
CLXN,ENSG00000034239
ENSG00000286878,ENSG00000286878
ENSG00000233109,ENSG00000233109
SNAI2,ENSG00000019549
ENSG00000288761,ENSG00000288761
ENSG00000287788,ENSG00000287788
ENSG00000286701,ENSG00000286701
PPDPFL,ENSG00000168333
ENSG00000253474,ENSG00000253474
RN7SKP294,ENSG00000199640
RFPL4AP7,ENSG00000254268
ENSG00000253380,ENSG00000253380
ENSG00000253206,ENSG00000253206
PSAT1P1,ENSG00000253810
ENSG00000253484,ENSG00000253484
ENSG00000271148,ENSG00000271148
ENSG00000289095,ENSG00000289095
SNTG1,ENSG00000147481
ENSG00000253849,ENSG00000253849
ENSG00000254392,ENSG00000254392
CYCSP22,ENSG00000254358
ENSG00000253340,ENSG00000253340
ENSG00000201316,ENSG00000201316
ENSG00000253664,ENSG00000253664
PXDNL,ENSG00000147485
BRIX1P1,ENSG00000254025
BTF3P1,ENSG00000254225
ENSG00000272076,ENSG00000272076
PCMTD1,ENSG00000168300
ENSG00000253475,ENSG00000253475
PCMTD1-DT,ENSG00000228801
ENSG00000272024,ENSG00000272024
ENSG00000253844,ENSG00000253844
ENSG00000254136,ENSG00000254136
ST18,ENSG00000147488
ENSG00000254314,ENSG00000254314
ENSG00000253551,ENSG00000253551
ENSG00000253924,ENSG00000253924
RPL34P17,ENSG00000240534
ALKAL1,ENSG00000196711
RB1CC1,ENSG00000023287
ENSG00000288818,ENSG00000288818
ENSG00000271555,ENSG00000271555
NPBWR1,ENSG00000288611
ENSG00000248911,ENSG00000248911
ENSG00000250494,ENSG00000250494
ENSG00000254687,ENSG00000254687
OPRK1,ENSG00000082556
ENSG00000260484,ENSG00000260484
ENSG00000253369,ENSG00000253369
ENSG00000274295,ENSG00000274295
LINC02984,ENSG00000237807
ENSG00000254204,ENSG00000254204
ENSG00000240919,ENSG00000240919
MAPK6P1,ENSG00000206144
ENSG00000253668,ENSG00000253668
ATP6V1H,ENSG00000047249
RGS20,ENSG00000147509
ENSG00000272457,ENSG00000272457
RPS27AP13,ENSG00000244159
RNU6-1331P,ENSG00000200528
TCEA1,ENSG00000187735
ENSG00000253667,ENSG00000253667
ENSG00000260955,ENSG00000260955
LYPLA1,ENSG00000120992
TDGF1P5,ENSG00000254274
MRPL15,ENSG00000137547
RNU6ATAC32P,ENSG00000251835
ENSG00000270980,ENSG00000270980
ENSG00000253840,ENSG00000253840
RNU105C,ENSG00000199212
ENSG00000276605,ENSG00000276605
ENSG00000286471,ENSG00000286471
RN7SL250P,ENSG00000244107
SOX17,ENSG00000164736
ENSG00000274310,ENSG00000274310
TRMT112P7,ENSG00000270275
RP1,ENSG00000104237
SEC11B,ENSG00000226098
ENSG00000253114,ENSG00000253114
ENSG00000286348,ENSG00000286348
XKR4,ENSG00000206579
ENSG00000253976,ENSG00000253976
ENSG00000253857,ENSG00000253857
SBF1P1,ENSG00000248522
XKR4-AS1,ENSG00000254357
TMEM68,ENSG00000167904
RNA5SP265,ENSG00000222955
TGS1,ENSG00000137574
LYN,ENSG00000254087
ENSG00000254325,ENSG00000254325
SNORA1B,ENSG00000199405
RN7SL798P,ENSG00000240905
RN7SL323P,ENSG00000241997
ENSG00000236814,ENSG00000236814
RPS20,ENSG00000008988
